gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,edible
1948753524,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/18759304,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Lycoperdon,Lycoperdon perlatum,NA,SPECIES,Lycoperdon perlatum Pers.,Lycoperdon perlatum,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.291866,-122.868668,6,NA,NA,NA,NA,NA,2018-12-01T11:04:53Z,1,12,2018,5243258,5243258,HUMAN_OBSERVATION,iNaturalist,Observations,18759304,NA,method1221,2018-12-02T00:30:13Z,CC_BY_NC_4_0,method1221,method1221,NA,NA,2024-10-05T09:31:13Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
4852623884,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/18218938,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita augusta,NA,SPECIES,Amanita augusta Bojantchev & R.M.Davis,Amanita augusta,NA,US,NA,Washington,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,46.440913,-124.053358,10,NA,NA,NA,NA,NA,2018-11-07T12:38:39Z,7,11,2018,7423091,7423091,HUMAN_OBSERVATION,iNaturalist,Observations,18218938,NA,moorebuesing,2018-11-07T20:40:38Z,CC0_1_0,moorebuesing,moorebuesing,NA,NA,2024-10-05T09:31:13Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
3961424648,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/140841194,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Bankeraceae,Sarcodon,Sarcodon imbricatus,NA,SPECIES,Sarcodon imbricatus (L.) P.Karst.,Sarcodon imbricatus,NA,US,NA,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.393559,-124.042543,27816,NA,NA,NA,NA,NA,2022-10-29T14:11:20Z,29,10,2022,5238865,5238865,HUMAN_OBSERVATION,iNaturalist,Observations,140841194,NA,Bobby Valentine,2022-11-02T02:45:19Z,CC_BY_NC_4_0,Bobby Valentine,Bobby Valentine,NA,NA,2024-10-05T09:50:22Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
4054846539,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/149380926,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,Craterellus,Craterellus tubaeformis,NA,SPECIES,Craterellus tubaeformis (Fr.) Quél.,Craterellus tubaeformis,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.929428,-124.1025,31,NA,NA,NA,NA,NA,2023-02-19T09:00:55Z,19,2,2023,2554536,2554536,HUMAN_OBSERVATION,iNaturalist,Observations,149380926,NA,Mel Pyle,2023-02-22T04:38:37Z,CC_BY_NC_4_0,Mel Pyle,Mel Pyle,NA,NA,2024-10-05T09:03:59Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
3903199900,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/132023456,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita augusta,NA,SPECIES,Amanita augusta Bojantchev & R.M.Davis,Amanita augusta,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,46.137595,-123.880594,2947,NA,NA,NA,NA,NA,2022-07-15T16:10:00Z,15,7,2022,7423091,7423091,HUMAN_OBSERVATION,iNaturalist,Observations,132023456,NA,Sonja Hagen-Zajicek,2022-08-23T16:12:25Z,CC_BY_NC_4_0,Sonja Hagen-Zajicek,Sonja Hagen-Zajicek,NA,NA,2024-10-05T08:59:46Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
4440755605,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/190591735,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,NA,Pseudohydnum,Pseudohydnum gelatinosum,NA,SPECIES,Pseudohydnum gelatinosum (Scop.) P.Karst.,Pseudohydnum gelatinosum,NA,US,NA,Washington,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.821547,-122.021575,40,NA,NA,NA,NA,NA,2023-10-08T13:24:00Z,8,10,2023,5249353,5249353,HUMAN_OBSERVATION,iNaturalist,Observations,190591735,NA,satoflash,2023-11-10T17:28:24Z,CC_BY_NC_4_0,satoflash,satoflash,NA,NA,2024-10-05T09:19:29Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
4935886476,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/101306418,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita augusta,NA,SPECIES,Amanita augusta Bojantchev & R.M.Davis,Amanita augusta,NA,US,NA,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.158713,-124.129311,9,NA,NA,NA,NA,NA,2021-11-16T14:21:10Z,16,11,2021,7423091,7423091,HUMAN_OBSERVATION,iNaturalist,Observations,101306418,NA,Mandy Hackney,2021-11-17T04:15:10Z,CC_BY_4_0,Mandy Hackney,Mandy Hackney,NA,NA,2024-10-05T08:54:58Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
3344130645,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/92423480,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Lyophyllum,Lyophyllum decastes,NA,SPECIES,Lyophyllum decastes (Fr.) Singer,Lyophyllum decastes,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.408212,-122.115067,10,NA,NA,NA,NA,NA,2021-08-24T15:38:33Z,24,8,2021,9173236,9173236,HUMAN_OBSERVATION,iNaturalist,Observations,92423480,NA,corndog,2021-08-25T04:06:20Z,CC_BY_4_0,Hilary Rose Dawson,Hilary Rose Dawson,NA,NA,2024-10-05T08:53:15Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
4945995845,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/240785822,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita augusta,NA,SPECIES,Amanita augusta Bojantchev & R.M.Davis,Amanita augusta,NA,US,NA,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.35183,-124.070717,4,NA,NA,NA,NA,NA,2024-09-08T14:01:32Z,8,9,2024,7423091,7423091,HUMAN_OBSERVATION,iNaturalist,Observations,240785822,NA,max_forster,2024-09-09T17:27:56Z,CC_BY_NC_4_0,max_forster,max_forster,NA,NA,2024-10-05T10:07:27Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
4431242816,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/188481801,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,Cantharellus,Cantharellus formosus,NA,SPECIES,Cantharellus formosus Corner,Cantharellus formosus,NA,US,NA,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.129271,-123.804918,27847,NA,NA,NA,NA,NA,2023-10-21T17:44:33Z,21,10,2023,5466954,5466954,HUMAN_OBSERVATION,iNaturalist,Observations,188481801,NA,Nick Nuebel,2023-10-22T05:58:50Z,CC_BY_NC_4_0,Nick Nuebel,Nick Nuebel,NA,NA,2024-10-05T09:58:11Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
4936701695,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/237020759,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,Mycena haematopus,NA,SPECIES,Mycena haematopus (Pers.) P.Kumm.,Mycena haematopus,NA,US,NA,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.791155,-124.078899,NA,NA,NA,NA,NA,NA,2024-08-18T13:37:58Z,18,8,2024,2526942,2526942,HUMAN_OBSERVATION,iNaturalist,Observations,237020759,NA,shroomysean,2024-08-21T01:31:20Z,CC_BY_NC_4_0,timmah1986,timmah1986,NA,NA,2024-10-05T10:11:54Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
3985698157,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/142200964,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,Clavulina,Clavulina coralloides,NA,SPECIES,Clavulina coralloides (L.) J.Schröt.,Clavulina coralloides,NA,US,NA,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.157736,-124.124958,NA,NA,NA,NA,NA,NA,2022-11-16T13:24:25Z,16,11,2022,5249883,5249883,HUMAN_OBSERVATION,iNaturalist,Observations,142200964,NA,Charlie W.,2022-11-17T07:18:59Z,CC_BY_NC_4_0,Charlie W.,Charlie W.,NA,NA,2024-10-05T09:01:21Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
4945868488,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/241156734,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Humidicutis,Humidicutis marginata,NA,SPECIES,Humidicutis marginata (Peck) Singer,Humidicutis marginata,NA,US,NA,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.390145,-124.042717,4,NA,NA,NA,NA,NA,2024-09-10T11:45:00Z,10,9,2024,2538406,2538406,HUMAN_OBSERVATION,iNaturalist,Observations,241156734,NA,Mandy Hackney,2024-09-12T01:35:34Z,CC_BY_NC_4_0,max_forster,max_forster,NA,NA,2024-10-05T10:12:27Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
4436165315,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/188223796,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Xerocomellus,Xerocomellus mendocinensis,NA,SPECIES,"Xerocomellus mendocinensis (Thiers) N.Siegel, C.F.Schwarz & J.L.Frank",Xerocomellus mendocinensis,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.160232,-123.442107,31,NA,NA,NA,NA,NA,2023-10-19T14:01:00Z,19,10,2023,11378538,11378538,HUMAN_OBSERVATION,iNaturalist,Observations,188223796,NA,noah_siegel,2023-10-23T15:03:15Z,CC_BY_NC_4_0,Don Wirtala,Don Wirtala,NA,NA,2024-10-05T09:18:34Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
4137637319,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8926006,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,Cantharellus,Cantharellus formosus,NA,SPECIES,Cantharellus formosus Corner,Cantharellus formosus,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,46.049321,-123.12186,478,NA,NA,NA,NA,NA,2017-11-24T16:24:21Z,24,11,2017,5466954,5466954,HUMAN_OBSERVATION,iNaturalist,Observations,8926006,NA,noah_siegel,2019-10-31T04:26:49Z,CC_BY_NC_4_0,brookelyn,brookelyn,NA,NA,2024-10-05T08:40:10Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
1042823050,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/1082237,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Gliophorus,Gliophorus psittacinus,NA,SPECIES,Gliophorus psittacinus (Schaeff.) Herink,Gliophorus psittacinus,NA,US,NA,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.365167,-124.019667,NA,NA,NA,NA,NA,NA,2014-11-08T15:56:11Z,8,11,2014,3345400,3345400,HUMAN_OBSERVATION,iNaturalist,Observations,1082237,NA,naturalisttrent,2014-11-19T22:23:36Z,CC_BY_NC_4_0,naturalisttrent,naturalisttrent,NA,NA,2024-10-05T08:38:52Z,NA,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
3416030078,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/101270271,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,NA,Guepinia,Guepinia helvelloides,NA,SPECIES,Guepinia helvelloides (DC.) Fr.,Guepinia helvelloides,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.028077,-121.619473,31,NA,NA,NA,NA,NA,2021-11-14T12:45:00Z,14,11,2021,8824388,8824388,HUMAN_OBSERVATION,iNaturalist,Observations,101270271,NA,Amanda,2021-11-16T19:45:14Z,CC_BY_NC_4_0,shop4mondon,shop4mondon,NA,NA,2024-10-05T08:54:20Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
2557812393,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/37638399,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Tricholoma,Tricholoma murrillianum,NA,SPECIES,Tricholoma murrillianum Singer,Tricholoma murrillianum,NA,US,NA,Washington,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,46.6135,-121.670202,66418,NA,NA,NA,NA,NA,2014-10-01T00:00:00Z,1,10,2014,5241743,5241743,HUMAN_OBSERVATION,iNaturalist,Observations,37638399,NA,Drew T Henderson,2020-01-16T03:26:25Z,CC_BY_NC_4_0,Drew T Henderson,Drew T Henderson,NA,NA,2024-10-05T09:33:33Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
4430697119,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/188223236,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus regineus,NA,SPECIES,Boletus regineus D.Arora & Simonini,Boletus regineus,NA,US,NA,Washington,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.991861,-121.851042,27095,NA,NA,NA,NA,NA,2023-10-19T12:12:16Z,19,10,2023,6016413,6016413,HUMAN_OBSERVATION,iNaturalist,Observations,188223236,NA,Roger Peet,2023-10-20T03:51:07Z,CC_BY_NC_4_0,Roger Peet,Roger Peet,NA,NA,2024-10-05T10:03:24Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
3456900692,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/101919957,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lepiota,Lepiota magnispora,NA,SPECIES,Lepiota magnispora Murrill,Lepiota magnispora,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.282755,-121.934113,10,NA,NA,NA,NA,NA,2021-11-25T12:09:27Z,25,11,2021,2535486,2535486,HUMAN_OBSERVATION,iNaturalist,Observations,101919957,NA,Maria,2021-11-26T03:11:56Z,CC_BY_NC_4_0,Maria,Maria,NA,NA,2024-10-05T08:54:25Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
4436166381,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/188448622,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Aureoboletus,Aureoboletus mirabilis,NA,SPECIES,Aureoboletus mirabilis (Murrill) Halling,Aureoboletus mirabilis,NA,US,NA,Washington,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,46.629673,-122.064281,26967,NA,NA,NA,NA,NA,2023-10-21T12:47:01Z,21,10,2023,7572074,7572074,HUMAN_OBSERVATION,iNaturalist,Observations,188448622,NA,Sam,2023-10-21T23:42:41Z,CC_BY_NC_4_0,Sam,Sam,NA,NA,2024-10-05T09:58:10Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
2992690406,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/35245278,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius,Lactarius rubidus,NA,SPECIES,Lactarius rubidus (Hesler & A.H.Sm.) Methven,Lactarius rubidus,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.263399,-122.210048,27190,NA,NA,NA,NA,NA,2016-12-05T08:15:14Z,5,12,2016,8293722,8293722,HUMAN_OBSERVATION,iNaturalist,Observations,35245278,NA,Becca,2019-11-03T17:58:11Z,CC_BY_NC_4_0,Becca,Becca,NA,NA,2024-10-05T09:34:57Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
3873382612,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/127165760,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Russula viscida,NA,SPECIES,Russula occidentalis Singer,Russula occidentalis,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.15676,-124.112231,564,NA,NA,NA,NA,NA,2022-07-20T09:16:00Z,20,7,2022,2551507,2551504,HUMAN_OBSERVATION,iNaturalist,Observations,127165760,NA,Daniel Morton,2022-07-21T00:52:45Z,CC_BY_NC_4_0,Daniel Morton,Daniel Morton,NA,NA,2024-10-05T09:47:33Z,NA,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
3118225302,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/79205388,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,Coprinellus micaceus,NA,SPECIES,"Coprinellus micaceus (Bull.) Vilgalys, Hopple & Jacq.Johnson",Coprinellus micaceus,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.145213,-122.545451,8,NA,NA,NA,NA,NA,2021-05-16T16:07:42Z,16,5,2021,2534578,2534578,HUMAN_OBSERVATION,iNaturalist,Observations,79205388,NA,Lizzy Cramer,2021-05-17T22:20:46Z,CC_BY_NC_4_0,Lizzy Cramer,Lizzy Cramer,NA,NA,2024-10-05T09:39:24Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
3455303736,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/37643855,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,Craterellus,Craterellus tubaeformis,NA,SPECIES,Craterellus tubaeformis (Fr.) Quél.,Craterellus tubaeformis,NA,US,NA,Washington,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,46.6276,-121.6315,66418,NA,NA,NA,NA,NA,2015-11-06T00:00:00Z,6,11,2015,2554536,2554536,HUMAN_OBSERVATION,iNaturalist,Observations,37643855,NA,Drew T Henderson,2020-01-16T21:30:11Z,CC_BY_NC_4_0,Drew T Henderson,Drew T Henderson,NA,NA,2024-10-05T09:33:40Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
4424452409,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/186498097,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Tricholoma,Tricholoma murrillianum,NA,SPECIES,Tricholoma murrillianum Singer,Tricholoma murrillianum,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.324377,-121.832822,27190,NA,NA,NA,NA,NA,2023-10-06T13:36:47Z,6,10,2023,5241743,5241743,HUMAN_OBSERVATION,iNaturalist,Observations,186498097,NA,Myceliyumm,2023-10-07T03:42:41Z,CC_BY_NC_4_0,Myceliyumm,Myceliyumm,NA,NA,2024-10-05T09:20:28Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
3399421506,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/99648305,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Marasmius,Marasmius oreades,NA,SPECIES,Marasmius oreades (Bolton) Fr.,Marasmius oreades,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.850636,-122.791308,24,NA,NA,NA,NA,NA,2021-10-28T12:15:55Z,28,10,2021,2537250,2537250,HUMAN_OBSERVATION,iNaturalist,Observations,99648305,NA,shdexter,2021-10-28T19:18:27Z,CC_BY_NC_4_0,shdexter,shdexter,NA,NA,2024-10-05T08:54:07Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
4852200233,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/209029404,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Gliophorus,Gliophorus psittacinus,NA,SPECIES,Gliophorus psittacinus (Schaeff.) Herink,Gliophorus psittacinus,NA,US,NA,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.771916,-124.117617,188,NA,NA,NA,NA,NA,2024-04-20T18:22:05Z,20,4,2024,3345400,3345400,HUMAN_OBSERVATION,iNaturalist,Observations,209029404,NA,Jordan Gates,2024-04-24T04:49:36Z,CC_BY_NC_4_0,Jordan Gates,Jordan Gates,NA,NA,2024-10-05T09:23:21Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
3415499949,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/97698458,Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus,Suillus caerulescens,NA,SPECIES,Suillus caerulescens A.H.Sm. & Thiers,Suillus caerulescens,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.256812,-122.281028,27190,NA,NA,NA,NA,NA,2021-10-08T12:31:39Z,8,10,2021,5239913,5239913,HUMAN_OBSERVATION,iNaturalist,Observations,97698458,NA,Cody,2021-10-09T21:21:39Z,CC_BY_NC_4_0,Cody,Cody,NA,NA,2024-10-05T09:42:15Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
4872242996,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/133701833,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius violaceus,NA,SPECIES,Cortinarius violaceus (L.) Gray,Cortinarius violaceus,NA,US,NA,Idaho,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.949797,-116.157248,10733,NA,NA,NA,NA,NA,2022-09-04T09:49:38Z,4,9,2022,2529040,2529040,HUMAN_OBSERVATION,iNaturalist,Observations,133701833,NA,Joe Matanzas,2022-09-05T22:27:17Z,CC_BY_NC_4_0,morelandmushrooms,morelandmushrooms,NA,NA,2024-10-05T09:00:05Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
3013876634,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/66971914,Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus,Suillus lakei,NA,SPECIES,Suillus lakei (Murrill) A.H.Sm. & Thiers,Suillus lakei,NA,US,NA,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.68273,-123.898903,10,NA,NA,NA,NA,NA,2020-12-23T10:28:01Z,23,12,2020,5239846,5239846,HUMAN_OBSERVATION,iNaturalist,Observations,66971914,NA,Damon Tighe,2020-12-23T22:03:54Z,CC_BY_NC_4_0,luisrubioaguilar,luisrubioaguilar,NA,NA,2024-10-05T08:49:15Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
2984451041,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/64711156,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Laetiporaceae,Laetiporus,Laetiporus conifericola,NA,SPECIES,Laetiporus conifericola Burds. & Banik,Laetiporus conifericola,NA,US,NA,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.207421,-123.996477,194,NA,NA,NA,NA,NA,2020-11-11T13:01:07Z,11,11,2020,3362030,3362030,HUMAN_OBSERVATION,iNaturalist,Observations,64711156,NA,Alix de Gravelle,2020-11-12T03:36:05Z,CC_BY_NC_4_0,Alix de Gravelle,Alix de Gravelle,NA,NA,2024-10-05T08:49:07Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
